7bdbaed0-e3e1-43e4-bbe2-d8d164d61651;TELEPORT2;2;7;2;1;0;1000;2;1600;3;1;1;
ca9e0672-1f02-4d78-b394-8ff321c38ce5;MEDICAL2;8;1;2;1;0;4000;2;0;1;1;
47d80182-cc51-4a53-bb2e-8a37aa06964d;PILOTING2;1;4;2;1;0;10000;0;0;13;1;
b6fd71df-7988-4479-86df-8451d0d2ac08;BOU_REACTOR4;2;2;2;2;0;8000;0;0;57;0;1;
918cb3a1-3db9-4fb2-9ffd-b89f8670c6e0;OXYGEN2;4;5;2;1;0;2000;2;0;3;1;1;
fac711f8-e746-4cd2-b5cd-4f89039a3e27;DOOR_CONTROL2;6;7;2;1;0;2000;0;0;3;1;1;
f8cb0262-45e9-4053-8679-8a5264f92644;ENGINES2;4;3;2;1;0;1400;0;0;2;1;1;
dcd12bf9-daf4-4a97-8209-03b2a17afeba;HYPERDRIVE2;6;5;2;2;0;3000;0;0;58;0;1;
8ebe5199-2343-4881-8252-ee6826285ab5;BOU_SHIELDS2;2;5;2;2;0;2000;4;0;57;0;1;
36dc6ef3-acba-4310-bc48-5ee9231e79bd;Heavy_Dual_laser1;6;2;2;2;0;1500;3;2277;58;0;130.0;3864.0;8040.0;0;
11f7c7a8-b44b-4243-80e6-f41536b48afb;WEAPONS_CONTROL1;7;4;2;1;0;2000;0;0;5;1;
88d67223-331e-4014-a292-68c25a143ffb;SENSORS1;4;4;2;1;0;1000;0;0;4;1;1;
