161deedb-1760-4522-9bff-c7376ce2194c;TELEPORT2;2;7;2;1;0;1000;2;1600;3;1;1;
d4a7b434-180a-4271-a0a8-8021d8aed84c;MEDICAL2;1;4;2;1;0;4000;2;0;13;1;
894a179c-0ce2-422a-9a34-8281a1842699;PILOTING1;8;1;2;1;0;5000;0;0;1;1;
48e423b0-f66c-4d7f-b8e3-29e46b85ba6b;BOU_REACTOR4;2;2;2;2;0;8000;0;0;57;0;1;
7fcb42e6-7c90-400d-85de-f442ea9ecc6f;OXYGEN2;4;4;2;1;0;2000;2;0;4;1;1;
9144718a-6d30-49a7-8b50-e85ea5bd7d6b;DOOR_CONTROL2;4;5;2;1;0;2000;0;0;3;1;1;
19388c2e-bb33-488a-8df2-a3b7a6b0fc81;BOU_ENGINES1;8;7;2;1;0;1000;0;0;1;1;1;
9dddf600-b065-4277-a61f-2aad4d46c603;BOU_HYPERDRIVE2;6;2;2;2;0;3000;0;0;58;0;1;
dfcfc774-20c8-46d8-a724-0871c8c822bb;BOU_SHIELDS2;2;5;2;2;0;2000;4;0;57;0;1;
9c34d217-018a-4c72-894b-dd79d301f872;Pierce_laser1;6;5;2;2;0;1300;2;1520;58;1;172.0;4008.0;7848.0;0;
32594d35-ec44-45ac-84e9-6009bbd21507;WEAPONS_CONTROL1;7;4;2;1;0;2000;0;0;5;1;
6f48278b-131b-4a30-aa04-a96dcd307ce0;SENSORS1;6;1;2;1;0;1000;0;0;2;1;1;
