958de127-6bac-4e80-91e6-acb1c550c70c;12189.724233502076;10755.633238374803;0.0;0.0;21;4;Lively Cordelia;2;none;0;0;0;
44ef6fe8-4c8b-4f67-8cff-ead2a1e0fe59;12495.01378606402;11579.85042274457;0.0;0.0;9;4;Lively Cordelia;1;none;0;0;0;
1972ab05-6f94-4c47-b13a-7291e0655e74;11607.511546006994;11558.598777206416;0.0;0.0;92;4;Lively Cordelia;0;none;0;0;0;
c29fab3b-9d2e-47e4-9ee6-47dc6e13e19f;11947.19987398554;10749.850142173915;0.0;0.0;21;4;Lively Cordelia;1;none;0;0;0;
e80a206a-efea-491c-b2fe-8368c3b4ec17;12186.036011053902;11493.906190951704;0.0;0.0;97;4;Lively Cordelia;2;none;0;0;0;
1ba37c54-4f0c-4efb-947a-4dd0f0789225;11626.253009591099;11406.59094659727;0.0;0.0;231;0;Lively Cordelia;2;none;1;0;0;
ae803873-31cd-4cae-9432-c95db8a9173a;1507.9997319981212;10172.715826576883;0.0;0.0;5;5;Gusty Cyip;2;none;0;0;0;
7983bfbd-0e87-41ae-af0b-db0a6aa40db9;1588.5536270897733;10570.177902263615;0.0;0.0;258;5;Gusty Cyip;3;none;0;0;0;
5efc4d50-3fed-4445-ba6a-9cf561346ab3;1022.6860815407714;10853.93799590093;0.0;0.0;306;5;Gusty Cyip;3;none;0;0;0;
1fa75716-58ac-4699-97b6-0f7fac7ea72d;1588.1850589654894;10347.283445889152;0.0;0.0;355;5;Gusty Cyip;0;none;0;0;0;
314d3552-21a7-4815-b266-1712e1ec8fe8;1794.4897459269112;10652.986705466183;0.0;0.0;0;5;Gusty Cyip;2;none;0;0;0;
f9bac8b3-bf2a-4984-a019-e85b6a11dfa2;1006.1340236972528;10702.368793960251;0.0;0.0;264;0;Gusty Cyip;2;none;1;0;0;
261a6f76-028e-4514-b3bf-170ee6f72e2c;7961.41542228326;4761.903028650384;0.3529157201903709;-0.65258188747686;128;14;The Premier;0;none;0;0;0;
9cec5da6-619b-4571-b177-3feebf941c4f;7680.93753283666;5223.273707695259;-0.36741868410581124;0.5323285306143655;0;14;The Premier;2;none;0;0;0;
e6beb505-825e-4b8a-a812-99c9dd097b7b;7795.533859531895;5000.794824484341;-0.07310786735154869;-0.039050532891935205;188;14;The Premier;0;none;0;0;0;
a2a67632-41be-4840-8b35-78c2e2dd57c0;7607.160641101105;5096.663660330895;-0.5568954142110297;0.20716360147835963;14;14;The Premier;2;none;0;0;0;
2749330e-53fc-42f6-9169-ed9fff659937;7865.6936772454;4973.093479295591;0.10707935025017334;-0.11019422277104003;231;14;The Premier;2;none;0;0;0;
3faea603-5600-413e-ab98-6835198bb319;7653.118368773849;5320.94427514274;-0.4388649610752573;0.7831699433131257;14;0;The Premier;0;none;1;0;0;
cd7234e5-eb38-4237-9e16-431fa7e57c57;7753.523803275199;5272.145968058805;-0.1809997546864871;0.65784420183194;74;0;The Premier;3;none;0;1;0;
