466068d5-e1ec-4e0a-ae7c-81812fd0cf06;12618.370272128579;7194.786395288165;0.0;0.0;219;16;Chunky Liwet;2;none;0;0;0;
98c4b4ca-c5fe-42f1-95ac-ba5a1be3c148;13278.952522568818;6856.52374646818;0.0;0.0;46;16;Chunky Liwet;3;none;0;0;0;
f98da2a5-1f5a-48f9-a0c8-029ceb56c145;13379.619798997835;6917.303143202332;0.0;0.0;351;16;Chunky Liwet;1;none;0;0;0;
ba224150-5137-4c86-b76c-8cd7d430ff14;12850.344240039885;7275.076505059396;0.0;0.0;141;16;Chunky Liwet;1;none;0;0;0;
0ff93e35-bdc1-4414-a092-e4ba9c5281ba;13017.293267793262;6936.704512879035;0.0;0.0;152;16;Chunky Liwet;3;none;0;0;0;
9bd6f908-78a2-46cb-925b-63478b737e11;1520.3316026315679;9763.262264359357;0.0;0.0;351;9;217-2530 station;2;none;0;0;0;
56496a19-5396-4ba4-81b6-7aceb456d452;1034.8035147913815;9517.729454579578;0.0;0.0;54;9;217-2530 station;2;none;0;0;0;
dad62b2c-28f7-4b03-81df-164f61b9bdf0;1149.249662497948;9807.925313170439;0.0;0.0;132;9;217-2530 station;3;none;0;0;0;
09d8fffa-9caf-46c7-bad1-0bb823e273c6;1042.4949727025717;9373.282674052614;0.0;0.0;339;9;217-2530 station;0;none;0;0;0;
00a00795-3ba9-45b9-b773-4c5ea710a82f;862.1937886749117;9264.869318169516;0.0;0.0;222;9;217-2530 station;0;none;0;0;0;
ba6ac138-5515-41f4-9dd9-61e67aa4044d;742.3218933303921;9583.65865279911;0.0;0.0;268;0;217-2530 station;1;none;0;1;0;
a7632558-591f-4ae6-95f5-acd529f83701;1091.9600330639105;9410.137812550538;0.0;0.0;0;0;217-2530 station;4;SHIP_SYSTEM:MEDICAL2:;0;0;0;
