3861.600000858307;5733.600011348724;c509c6fb-0c8b-4fc9-abf8-776b8a5ad07b
4197.600000858307;5592.0;b33ba493-8abd-47f4-af81-f3c846f9d858
5212.800012588501;10773.599999904633;23d5f3a6-c7a1-4210-b17e-3b9ec71c92ed
4956.000002384186;10679.999996185303;d5f63ec5-2675-473a-9bd9-8af066b0b6b4
4826.399999141693;10634.400000095367;37526490-2289-4448-b35a-8897c02e2d00
6840.000000953674;4771.199999809265;b2f1cd66-9c36-4797-a4d3-d23ea6137864
7039.199999332428;4869.600006580353;1271df07-8f06-4345-aa87-7a4e9e2056ed
6837.599998950958;4922.400000095367;cc6c5de2-48c1-4627-a305-22a2918453ea
8570.40000295639;11159.999996185303;5bc45754-e83d-44a6-b405-7d3d134f8a12
8517.59999704361;11212.80000591278;42abc98f-9e90-4353-a14e-b58229e54e7e
8570.399999141693;11061.599999904633;b29225c3-4b09-4c82-9825-b2a58375d218
6842.399987697601;4922.400011539459;7ce0400c-d9a0-4c2c-9e86-9c214702e400
4821.599998950958;10629.599999904633;8db63497-79e6-4cfd-a005-43a3c8681930
5548.799993515015;13658.39999628067;6066a8e1-1de9-43f4-84f4-437bd9b253f7
5400.000000953674;13653.600001811981;e3eecd04-c8da-456d-9688-68bd7432146c
5400.000000953674;13610.400000095367;3c0e3bb5-9805-42ee-8b05-adb537058cde
2087.9999952316284;12645.599999904633;8ca08ee9-a01d-4571-9077-ae3e95f7c70d
2133.6000084877014;12696.000001907349;2052a5e8-1209-4e84-814d-dc73c7ef30a1
2232.000012397766;12506.399994373322;43004a37-02f8-4ba7-aa3a-8d535e87a944
12787.199996948242;4010.399992465973;b22c841d-804f-49f0-a94e-874c748e26d5
12835.200006484985;4151.999998092651;c62226a9-1840-48fb-8ec7-16016fe463cb
12700.80000114441;4200.0;2d6c427b-fe95-4261-8512-43dcaad186e4
12645.599998950958;4197.599999904633;767e0648-b97f-46a6-974a-8825ce659b35
12693.600000858307;4202.400000095367;71fda5ad-33ef-43ba-9ca0-c834573b2188
