cc255927-b82e-4519-bcd6-14bf98042366;TELEPORT2;4;4;2;1;0;1000;2;1600;4;1;1;
fda4ee98-8c45-4cdf-acbb-5481acd8f227;PILOTING2;7;4;2;1;0;10000;0;0;5;1;
9a6977eb-6760-4445-b099-845f2ef82d81;BOU_REACTOR4;6;2;2;2;0;8000;0;0;58;0;1;
7cbae637-4297-4892-8a76-c3dee14d8755;OXYGEN2;2;7;2;1;0;2000;2;0;3;1;1;
48299701-8558-45d3-a6d0-99f78d1c1669;DOOR_CONTROL1;1;4;2;1;0;1000;0;0;13;1;1;
ff12240d-c12a-4a93-8b12-32bff9202582;ENGINES3;4;3;2;1;0;1800;0;0;2;1;1;
b6678389-0f20-4778-b41c-9adc2a5c28f3;BOU_HYPERDRIVE1;6;5;2;2;0;1000;0;0;58;0;1;
94775526-c410-405d-a0b2-579ccd720dd9;BOU_SHIELDS5;2;2;2;2;0;5000;10;0;57;0;1;
5218102e-72c6-46fd-ba5d-656b9f5322dc;Pierce_laser1;2;5;2;2;0;1300;2;1520;57;1;146.0;3240.0;10152.0;0;
7f719cea-3114-492a-bf98-d9feaef656d9;WEAPONS_CONTROL1;8;7;2;1;0;2000;0;0;1;1;
f9e64fff-68fe-49f4-9ddf-f2591335d248;SENSORS1;2;1;2;1;0;1000;0;0;2;1;1;
9d0e5166-bbbb-4966-9aeb-099a09d7c789;BOU_TELEPORT2;6;7;2;1;0;1000;2;1600;3;1;1;
