31c09520-4881-4638-a3e7-417cfb7cefaa;9103.82720045869;10790.57464249767;0.0;0.0;295;8;Giddy Demon;1;none;0;0;0;
742e7bad-e3e5-492f-b7dc-80fa4d757dba;9112.038352382084;11387.916594571454;0.0;0.0;306;8;Giddy Demon;0;none;0;0;0;
16a84499-8e99-4f70-9d0d-e1442f2fb79e;9053.95650671046;11171.442299071787;0.0;0.0;313;8;Giddy Demon;2;none;0;0;0;
2a57c5c5-f64f-4338-91d0-aaa5ae7ef43b;8655.969055477959;11149.183471298224;0.0;0.0;0;8;Giddy Demon;0;none;0;0;0;
650f4470-504b-4215-bf97-39e14c46cc2a;8641.307555211975;11634.087588544056;0.0;0.0;65;8;Giddy Demon;1;none;0;0;0;
da565161-e0a1-443b-a7a5-1cc2beec989b;8544.346478740586;11511.443752121055;0.0;0.0;313;0;Giddy Demon;1;none;1;0;0;
faa0d84d-46a1-41ff-9eb7-689d1249598b;3831.2746276321573;1154.8859316270673;0.0;0.0;69;14;Youthful Yarrow;1;none;0;0;0;
978cb099-6e54-4fc5-bafa-3312d6125d40;4508.630677002875;860.9546326739064;0.0;0.0;31;14;Youthful Yarrow;0;none;0;0;0;
85d14d92-35ce-45ac-beaf-026fe23e50d9;4785.600508429063;726.7775132667177;0.0;0.0;243;14;Youthful Yarrow;2;none;0;0;0;
fe82e47a-2a22-4d16-bb4f-8885ced1b979;4761.901751479564;806.3123452895549;0.0;0.0;243;14;Youthful Yarrow;2;none;0;0;0;
10e3e105-9f45-40b4-98b2-5fbe4ca2a497;4067.1676505467763;1212.7641817574815;0.0;0.0;329;14;Youthful Yarrow;2;none;0;0;0;
2aaac3be-4db6-4668-86a1-d5eada6f092e;4171.6178272900115;982.5346375309622;0.0;0.0;345;0;Youthful Yarrow;2;none;2;0;0;
