3d401747-364b-4843-b4bf-2c040a39808b;4636.121116537952;13799.320921649889;0.0;0.0;65;6;Worried Stellar Flame;0;none;0;0;0;
972714b1-7df4-488f-a7b5-363fcc1960f7;4080.5018641936676;13625.045835288844;0.0;0.0;140;6;Worried Stellar Flame;2;none;0;0;0;
7b63c81b-961e-4470-8137-4482bc332995;4498.904483699187;13754.156599032834;0.0;0.0;0;6;Worried Stellar Flame;1;none;0;0;0;
1ef38343-a327-4e56-8c15-7987b7217837;3806.4330236477467;13856.185238014108;0.0;0.0;180;6;Worried Stellar Flame;0;none;0;0;0;
12509755-8f1f-42ab-aaaa-117d09b8e30b;3935.406959855061;14062.5680847296;0.0;0.0;135;6;Worried Stellar Flame;3;none;0;0;0;
f3a6f358-f9d8-48e5-8d6b-6da81705315a;3891.0428193836224;13354.789065565117;0.0;0.0;110;0;Worried Stellar Flame;0;none;1;0;0;
d9ff672e-1800-48d9-be18-af4d92d7949a;8440.399621957211;4828.19662111274;0.0;0.0;297;10;Solid Week;1;none;0;0;0;
5920a54a-3f7d-4360-906c-627719353fbe;8297.236256615335;5596.755032165064;0.0;0.0;27;10;Solid Week;3;none;0;0;0;
291a92ba-a9b9-40f8-b762-924015081631;8453.248769773107;4984.929815999072;0.0;0.0;246;10;Solid Week;3;none;0;0;0;
69a497a0-b6ca-40bf-99ed-a5cf9713d240;8972.568655598256;5442.262837668274;0.0;0.0;333;10;Solid Week;1;none;0;0;0;
80f54987-0cfe-46cb-8dda-1a9341d81a4d;8471.939460581872;5643.417814116418;0.0;0.0;93;10;Solid Week;2;none;0;0;0;
6620a0dd-8011-46b1-8a3c-f5960e7eb285;8578.0673682556;5245.481504618748;0.0;0.0;93;0;Solid Week;1;none;1;0;0;
