d51aee08-7eae-4c5a-9af8-228d1244a2bb;9733.739705534363;6115.147737251383;0.0;0.0;321;9;The Interest;3;none;0;0;0;
15018959-29c6-4bfa-af9d-259e4eaa7235;10383.24190363872;6408.461050326247;0.0;0.0;126;9;The Interest;0;none;0;0;0;
8081556f-5d7a-4ec0-afda-1aa0fa4de79b;9681.578479170092;6435.856007624602;0.0;0.0;0;9;The Interest;1;none;0;0;0;
f51e6237-41c3-4a3b-90a2-5364d13a2d59;9816.947637382562;6304.792439253332;0.0;0.0;0;9;The Interest;3;none;0;0;0;
1cec1719-e245-405b-bc6d-b4b0f820fe89;10035.357131532219;5895.371593297313;0.0;0.0;133;9;The Interest;1;none;0;0;0;
7b71ad4e-f46e-434b-8b0f-fda9ec526873;9722.986638995515;5940.69668289683;0.0;0.0;25;0;The Interest;0;none;1;0;0;
04dbb22a-fad1-4be8-a602-d7daafb52558;4518.044380489549;3700.6675165833963;0.0;0.0;73;9;The Devizes Castle;2;none;0;0;0;
97ac3ec8-44ac-4bce-8227-4f63c877488a;4471.350088956456;3939.7409357219235;0.0;0.0;235;9;The Devizes Castle;0;none;0;0;0;
0a795500-e92a-4701-9274-9ea9c78e8666;4876.642668630803;4015.703183539592;0.0;0.0;0;9;The Devizes Castle;3;none;0;0;0;
2271be3e-7785-4935-972b-d06e51bd290f;4744.390088942214;3303.906659869408;0.0;0.0;99;9;The Devizes Castle;0;none;0;0;0;
611a5ddd-c06f-4f0d-ac47-19fe44a14b6a;4945.314292629328;3577.7743541016175;0.0;0.0;159;9;The Devizes Castle;3;none;0;0;0;
079a8626-a9ad-4713-a041-659cd504d22c;4510.442791787485;3328.79970005245;0.0;0.0;235;0;The Devizes Castle;0;none;1;0;0;
9ee1d6a0-8b20-4ead-8b7c-069da2143e4b;11349.730978220452;12173.187241265814;0.0;0.0;54;4;Dry Scarf;2;none;0;0;0;
7c51d5d6-7ac8-4c0b-9cb1-65314d82dde8;11149.412820768164;12005.946457329754;0.0;0.0;306;4;Dry Scarf;0;none;0;0;0;
eef1b44f-5e04-4601-b943-9e1632544836;11493.754360095809;11804.795879373687;0.0;0.0;267;4;Dry Scarf;2;none;0;0;0;
c4c58591-698c-41bd-9323-f29c3888191f;11582.937806451166;11679.570042742407;0.0;0.0;100;4;Dry Scarf;0;none;0;0;0;
09938c4a-3a23-4ad4-addd-1fd9ae75b695;11646.754425308385;11715.115318323535;0.0;0.0;93;4;Dry Scarf;0;none;0;0;0;
a8fe5076-4521-4e96-ae5e-8aad6a395c85;12549.631017037738;11302.751079273285;0.0;0.0;162;8;Godly Argument;1;none;0;0;0;
6119146f-3e12-4787-8005-a8f3f77b4472;12279.805857497464;11041.801629151125;0.0;0.0;70;8;Godly Argument;3;none;0;0;0;
bb8dfa82-bb8c-4768-a667-c46398bfe533;13147.705811842168;11247.189881814935;0.0;0.0;309;8;Godly Argument;1;none;0;0;0;
33c9d591-3c72-46f3-b6b7-f07638d7ec60;12784.023985941305;10673.944754430755;0.0;0.0;236;8;Godly Argument;1;none;0;0;0;
601a8526-cbf7-45e6-821c-3b4f78f69351;12653.868474498997;11196.580694432078;0.0;0.0;151;8;Godly Argument;3;none;0;0;0;
cf9d5d9a-6848-4b4d-8c08-2d7e35d7e1a5;12291.638687558476;10689.086959391101;0.0;0.0;198;0;Godly Argument;1;none;1;0;0;
