13248.0;12288.0;17bb1e9f-44fe-41d3-9ab1-267d30466d08
5712.0;3552.0;70f2b110-3f5c-4a15-bd54-36e8079f0539
11376.0;3792.0;2252bd82-ec54-4dbf-bbb2-126310f8f9a7
3264.0;9768.0;46a6993e-fb3a-49c2-8808-4226c5226ecd
9120.0;7224.0;b17e6e10-dae6-4696-8ed7-98f113850650
10608.0;10392.0;7c5bdf58-fdd9-449b-b0e4-4b73f8736210
11568.0;936.0;38de9119-f3ed-4908-b0ba-55c1d77af67d
12048.0;3480.0;f73e8dcb-68e8-488c-96cd-c86b4d65b2b5
6432.0;2952.0;83d07639-d6e8-4b79-af41-27d7680f9236
5280.0;13656.0;6b0fcf69-7a75-4ccb-bb7a-02857cb17f2e
