95cf7d60-abad-404e-a82e-cf711c5f3cea;3471.9282784150155;7377.952936424439;0.0;0.0;262;5;Pathetic Rockwood;2;none;0;0;0;
56dc3523-5bc3-4fca-942c-945da590446e;3921.1168664322954;7351.581146376579;0.0;0.0;32;5;Pathetic Rockwood;2;none;0;0;0;
2bc62a8d-eb37-46db-a413-c73cefa46e58;3866.8930082263514;7522.875896780615;0.0;0.0;262;5;Pathetic Rockwood;1;none;0;0;0;
ed6052c4-49a2-4da1-8b8f-59f4d30cac2d;3611.2047237832953;7461.929172679087;0.0;0.0;297;5;Pathetic Rockwood;2;none;0;0;0;
2e6f86e9-a776-435f-82be-e64379e2cf88;3661.625686006399;7121.586792556248;0.0;0.0;0;5;Pathetic Rockwood;0;none;0;0;0;
959feeb0-6547-468f-a1ed-e45c19572c70;3449.4490790279824;7743.606223988657;0.0;0.0;241;0;Pathetic Rockwood;2;none;1;0;0;
5849872a-f400-4f18-84fe-eb5a951c87a7;1778.9103150818119;10710.41510368598;0.0;0.0;94;9;Hungry Itsaso;2;none;0;0;0;
5c0019bb-b936-419b-914a-51e5d2ee3cf8;1175.4449688633538;10873.685542811094;0.0;0.0;12;9;Hungry Itsaso;2;none;0;0;0;
7d50c160-7328-46ac-ac28-734b92cffbec;1666.4902157584145;10827.21938200345;0.0;0.0;68;9;Hungry Itsaso;3;none;0;0;0;
75bfe3e0-5a0e-446d-8c41-691db1a3830b;1260.8703983566625;10756.515230378769;0.0;0.0;94;9;Hungry Itsaso;3;none;0;0;0;
b17e2319-260c-47ab-8010-930a4e332683;1765.16117698813;10721.348195119128;0.0;0.0;345;9;Hungry Itsaso;1;none;0;0;0;
4107bfcc-988f-4d27-8919-da4521fb39b4;1837.1794539161322;11235.832246606775;0.0;0.0;31;0;Hungry Itsaso;2;none;1;0;0;
88c8bd74-dca7-4258-b8b9-858b3375d2f6;1384.4824680567056;11251.324481122827;0.0;0.0;94;0;Hungry Itsaso;4;SHIP_SYSTEM:Heavy_Dual_laser2:;0;0;0;
a0ab94da-5019-456c-86a6-0d7bb90b1102;11064.109367541903;11557.982884737257;0.0;0.0;108;5;Lean Swallow;2;none;0;0;0;
b70983a9-968c-4e0e-99fd-0cf54f2cc074;11190.92029898333;11615.423547535183;0.0;0.0;21;5;Lean Swallow;1;none;0;0;0;
2acbe75b-f326-4dc4-9135-39fd95567774;11245.413497540028;11370.286574187352;0.0;0.0;21;5;Lean Swallow;2;none;0;0;0;
d36897a6-c7ee-4bf0-a8c9-efbd8404a350;11692.63290022804;12247.40817891679;0.0;0.0;213;5;Lean Swallow;2;none;0;0;0;
79de1940-ea5a-4415-b15a-cffe2ae4552b;11912.140635640206;11789.511717564057;0.0;0.0;0;5;Lean Swallow;3;none;0;0;0;
b5f2a650-de20-4850-9fd5-baa88c8f399b;11727.250325466597;11906.262333545228;0.0;0.0;57;0;Lean Swallow;1;none;1;0;0;
