7440.0;10056.0;e327d956-ab90-40e2-9e2a-8df501c19b84
11280.0;7056.0;4add9453-89ea-4c34-921e-dd4636ca0596
8760.0;10848.0;01baddd4-6e10-4c0c-b137-b21a4268c12f
4368.0;6144.0;45192d1d-c5b0-4557-97bc-07691b62e977
11280.0;12240.0;ee7bda69-ad4f-47ae-b81a-62459fe28276
8976.0;1272.0;c3721605-4f56-4708-af2d-ccb91d2ef89e
7392.0;5760.0;ed758de2-ce33-417c-b73c-141a4b3bc7cc
3912.0;10536.0;b6ba1443-ca00-4116-ba2c-15f1de601640
6816.0;4104.0;62449b7f-9775-47e0-bf48-47aee4a6e22d
1008.0;7896.0;cbdb1259-fcab-48a1-8a7f-fffa0f3fb32e
10560.0;8664.0;f55eaf14-77ae-4eba-92b5-6e982540f2b3
840.0;3600.0;9e6ceecb-1b97-4d65-9c5e-2b26155e69e6
3600.0;12432.0;2fb00f90-959c-4756-82f4-46a57f1bc241
6144.0;1344.0;35cd76b1-d91e-418b-a1f2-1a889b0669e2
6816.0;3552.0;d92745fe-cdbc-47a1-b489-a97541db8695
