5761a75f-a961-4fd5-a2c6-f8ede01dad7f;11286.468916338064;11053.345737854172;0.0;0.0;310;12;Shiny Elyon;0;none;0;0;0;
fead0b7f-9654-4211-8ef1-e1c95487cbd4;11740.051695645037;11327.794598198174;0.0;0.0;234;12;Shiny Elyon;1;none;0;0;0;
a472bcc5-6642-4229-88dd-f237c2d507a9;11846.577219509347;11026.242762088688;0.0;0.0;50;12;Shiny Elyon;2;none;0;0;0;
babf6064-d2bd-436a-b908-57fbbbced27f;10977.877080225862;11206.275451688321;0.0;0.0;339;12;Shiny Elyon;1;none;0;0;0;
9388fbb8-8c14-4faf-996e-a03c88951e44;10969.41085153165;11004.708042768249;0.0;0.0;0;12;Shiny Elyon;0;none;0;0;0;
7871bf66-cccd-4b50-a5a6-0ae32d1efb69;10948.878484038263;11403.745796414805;0.0;0.0;339;0;Shiny Elyon;1;none;2;0;0;
4fa98cbe-d982-4834-bd13-b2daf319d352;11306.99228602402;11400.58796958686;0.0;0.0;282;0;Shiny Elyon;4;SHIP_SYSTEM:DOOR_CONTROL2:;0;0;0;
09879015-88eb-426b-b759-58c66b593a79;10469.279605433761;5879.4763065196685;0.0;0.0;0;11;Overconfident Road;0;none;0;0;0;
93da77b9-2e3d-4bd2-9c46-19b940a629ac;10461.576490028661;5214.574242768361;0.0;0.0;63;11;Overconfident Road;2;none;0;0;0;
71429701-c41b-4828-9465-b49cce70144b;10279.25455366209;5559.824395198034;0.0;0.0;231;11;Overconfident Road;3;none;0;0;0;
854d9124-c200-4705-8908-105fd9e8b50e;9919.96757236694;6006.938231534796;0.0;0.0;356;11;Overconfident Road;0;none;0;0;0;
a4de9c59-ce27-4946-b11a-30395a5858e7;10223.996232662379;5925.22559415054;0.0;0.0;0;11;Overconfident Road;2;none;0;0;0;
c23e10c6-b721-4ba8-93ca-9e1dc054e38c;10500.454794760926;6003.75658368585;0.0;0.0;346;0;Overconfident Road;2;none;2;0;0;
