0af41ed9-6188-4916-8f1c-cce8ac349c68;TELEPORT2;8;1;2;1;0;1000;2;1600;1;1;1;
9dc51689-64cf-4ac1-a19a-99fdf448839b;MEDICAL2;2;1;2;1;0;4000;2;0;2;1;
5f065053-f654-478a-b833-978d382f9d37;PILOTING2;4;5;2;1;0;10000;0;0;3;1;
d01a2d23-6143-49e6-a2dc-d994adb0489d;BOU_REACTOR4;2;5;2;2;0;8000;0;0;57;0;1;
460a4b89-7b09-4b39-b257-6f43c96ccd8d;OXYGEN1;2;7;2;1;0;1000;1;0;3;1;1;
a25253bf-69d2-498e-bf40-0e28d30b975e;DOOR_CONTROL1;6;1;2;1;0;1000;0;0;2;1;1;
42db8989-e9be-41b6-af97-f2c33013c1b8;ENGINES3;4;4;2;1;0;1800;0;0;4;1;1;
f10f0bd0-025d-4471-a18f-e1e36dcc7592;BOU_HYPERDRIVE2;2;2;2;2;0;3000;0;0;57;0;1;
ccd9f740-7ebd-4579-a706-97e7e98a0532;BOU_SHIELDS2;6;2;2;2;0;2000;4;0;58;0;1;
ed59ea06-b7fb-4361-838d-44a91094fe0f;BOU_Napalm2;6;5;2;2;0;1700;2;1520;58;1;229.0;3240.0;8856.0;0;
84fb37e5-3dee-44ed-a58c-53acad98f34c;WEAPONS_CONTROL1;1;4;2;1;0;2000;0;0;13;1;
d023e83e-694a-4e9f-bee4-0b4d63f97462;SENSORS2;6;7;2;1;0;2000;0;0;3;1;1;
