2e49be37-446f-4ce3-b95f-deae91cbd335;6276.206550236218;8250.091282615014;0.0;0.0;316;8;Nondescript Phynefis;2;none;0;0;0;
a2899aa3-bed8-45d0-a15d-6b22883f4fdb;6616.868948482922;8056.60764309345;0.0;0.0;202;8;Nondescript Phynefis;3;none;0;0;0;
05693677-ac74-4a90-86c0-1bfbee2aa0f6;5859.823908856886;8214.227913075392;0.0;0.0;0;8;Nondescript Phynefis;2;none;0;0;0;
fd836bfb-0912-4f75-b154-ed1e39107f86;6265.481043405465;8395.05655591714;0.0;0.0;65;8;Nondescript Phynefis;1;none;0;0;0;
0ef64097-4ba8-47e6-ad5b-c5e9c35258c3;6314.382108070825;8801.160209356074;0.0;0.0;116;8;Nondescript Phynefis;3;none;0;0;0;
699bcac8-27eb-428f-af06-857ebe7430ef;2093.1402261526728;7600.9564880407;0.0;0.0;45;9;Brave Dust;3;none;0;0;0;
dc25083c-4e2b-4bae-8412-0dcc1d16721a;1925.649340027642;7624.900686631766;0.0;0.0;207;9;Brave Dust;3;none;0;0;0;
094771cb-c07a-4c51-a8bb-ea0cec4c21ca;1628.3580782278516;6907.686967614941;0.0;0.0;43;9;Brave Dust;1;none;0;0;0;
5ec8bc19-2741-426d-ab23-8ce9a47c4df6;1871.880626972104;7506.793386296798;0.0;0.0;218;9;Brave Dust;2;none;0;0;0;
dfc206c0-d8c4-4f9c-9c7f-b7741a9c27f3;1762.4199878909465;7225.079631355729;0.0;0.0;153;9;Brave Dust;1;none;0;0;0;
7174b2d8-e938-4e99-bb70-2d8ab26594fa;1349.4176752922046;6988.052520251846;0.0;0.0;357;0;Brave Dust;2;none;1;0;0;
