f9f4642f-89ec-4675-8087-28ef329364b2;TELEPORT2;2;7;2;1;0;415;2;1600;3;1;1;
440f8f2a-6a93-4e27-8827-7383f5985269;MEDICAL2;6;1;2;1;0;4000;2;0;2;1;
393b0d6f-5f90-45da-99a7-d797e47d572b;PILOTING1;6;7;2;1;0;5000;0;0;3;1;
ae369183-7b3d-4e80-8900-7cf1776fd023;BOU_REACTOR4;2;5;2;2;0;8000;0;0;57;0;1;
3697bc77-f666-4d17-a9a9-9ff3bf8a278c;OXYGEN2;8;7;2;1;0;2000;2;0;1;1;1;
f5101162-7e35-4367-ad73-3adc4d5df86f;DOOR_CONTROL2;4;5;2;1;0;596;0;0;3;1;1;
ab0659a1-83bf-4ae0-8f8a-db3049d2f3c2;BOU_ENGINES1;7;4;2;1;1;0;0;0;5;1;1;
d2ada90f-5556-489c-81c3-e06d70f4ce6a;BOU_HYPERDRIVE2;2;2;2;2;0;300;0;0;57;0;1;
9caa35fb-c581-41b2-91e1-07be8d7451d0;BOU_SHIELDS2;6;2;2;2;0;275;4;0;58;0;1;
ea74b6be-98e3-4974-896b-d317d7d6da7d;Pierce_laser1;6;5;2;2;1;0;2;0;58;0;0.0;0.0;0.0;0;
2c3407a3-894b-4f7c-b2c1-7d283523e20c;WEAPONS_CONTROL1;4;4;2;1;1;0;0;0;4;1;
128cb2d4-cd68-421c-976d-5dd519525dc7;SENSORS2;4;3;2;1;0;140;0;0;2;1;1;
