73e4605b-469a-46c0-85ce-c569d59fd36c;PILOTING2;4;6;2;1;0;10000;0;0;15;1;
44764df2-a42e-474e-814b-7d431d15334a;BOU_REACTOR4;3;3;2;2;0;8000;0;0;38;0;1;
925b209a-73bc-4a0a-b00a-309d13e00e27;OXYGEN2;11;6;2;1;0;2000;2;0;1;1;1;
f1a42c4c-7a58-40f9-87e8-d65a212ec6fb;DOOR_CONTROL2;4;5;2;1;0;2000;0;0;7;1;1;
c1fae5a0-46c9-4831-ac4f-88062cfe9958;ENGINES7;9;6;2;1;0;2600;0;0;14;1;1;
b842c18a-b764-4154-9a0c-53ff5ae00998;BOU_HYPERDRIVE1;3;8;2;2;0;1000;0;0;40;0;1;
0d11ce90-a974-406f-a476-129e005eeaf9;SHIELDS2;13;4;2;2;0;2000;4;0;38;0;1;
5c7fd79a-2365-4a78-98fe-ea9197958e0c;BOU_Dual_laser3;13;7;2;2;0;1200;0;0;37;0;0.0;0.0;0.0;0;
a904c905-f6dd-4624-9b4c-c8729af09542;WEAPONS_CONTROL1;6;6;2;1;0;2000;0;0;13;1;
c92b174f-ef79-4734-b1b4-d47d3b838e7e;SENSORS1;2;6;2;1;0;1000;0;0;1;1;1;
ada2b370-b145-40db-8bfe-919d273a5634;CAPACITOR4;11;8;2;1;0;12000;0;0;0;0;
b09b5260-720d-45f8-847d-dd3226ba1b7a;BOU_TELEPORT2;7;5;2;1;0;1000;2;1600;2;1;1;
