7abbc108-b90d-4ac2-b604-de24d583c47b;TELEPORT2;8;1;2;1;0;1000;2;1600;1;1;1;
9582b2e9-3bae-43b9-aa27-c3576f9371da;PILOTING2;2;7;2;1;0;10000;0;0;3;1;
551d6ba1-0816-483f-b4e8-7b4627c901cb;BOU_REACTOR4;2;2;2;2;0;8000;0;0;57;0;1;
afee3e43-1f22-42e5-b9d6-6ae26ef28068;OXYGEN1;1;4;2;1;0;1000;1;0;13;1;1;
1027a354-9e1d-45f8-bed9-0837ded332a6;DOOR_CONTROL1;2;1;2;1;0;1000;0;0;2;1;1;
e61b962f-7874-4753-b921-e42e9c9ce4c0;ENGINES2;4;5;2;1;0;1400;0;0;3;1;1;
e2ace4ab-dc15-40c6-9f20-f6db73b78c81;HYPERDRIVE1;6;5;2;2;0;1000;0;0;58;0;1;
0a7fcab9-026e-4864-aa64-eae219876e74;BOU_SHIELDS5;2;5;2;2;0;5000;10;1280;57;0;1;
526ad0d7-ec4a-4bd8-893f-290df114c72a;Basic_laser1;6;2;2;2;0;800;1;251;58;0;35.0;12600.0;7128.0;0;
9fa8ec82-f070-4c6d-95ac-8ca4c08f90f4;WEAPONS_CONTROL1;6;7;2;1;0;2000;0;0;3;1;
52d97ed9-b61d-4b59-824e-3f4a6a8cc43c;SENSORS1;6;1;2;1;0;1000;0;0;2;1;1;
