0c88634a-5c11-4815-b617-fd16e4ca77c1;PILOTING1;3;5;2;1;0;5000;0;0;1;1;
11e6f6f3-9553-4b6d-b7a6-432374b16d4c;BOU_REACTOR4;12;4;2;2;0;8000;0;0;38;0;1;
34da9962-b806-4ecc-a1e7-ee765c52ac11;OXYGEN1;2;4;2;1;0;1000;1;0;14;1;1;
cfd1c5c6-96ef-4101-a420-c903196702c3;DOOR_CONTROL1;6;5;2;1;0;1000;0;0;2;1;1;
69d2a184-f8c7-45b6-8a04-7012fc24d406;BOU_ENGINES3;2;1;2;1;0;1800;0;0;2;1;1;
39b31717-3ed4-4f77-9c28-4d3f36c1c082;BOU_HYPERDRIVE2;10;3;2;2;0;3000;0;0;45;0;1;
69ed335a-9e37-46f9-9302-421efbbf8773;SHIELDS4;1;2;2;2;0;4000;8;0;47;0;1;
17a3f58f-3479-4e3f-a6d5-2a6f82c8485b;Heavy_Dual_laser1;6;3;2;2;0;1500;3;1551;56;0;191.0;6408.0;6360.0;0;
b7a5d577-6ac6-4065-b2a0-07274d490d0a;GAT_LASER1;1;5;2;2;0;900;3;1407;47;0;190.0;6741.12;6498.72;0;
20f1d0f5-3a86-438c-808a-eec624c99f80;WEAPONS_CONTROL1;2;7;2;1;0;2000;0;0;3;1;
5f7fc1dc-d9e4-4556-80e6-e3d4fee5154d;SENSORS2;4;4;2;1;0;2000;0;0;1;1;1;
