9d01b953-c85e-47ca-98ac-0d7137d2706b;TELEPORT2;4;4;2;1;0;1000;2;1600;4;1;1;
390ee036-bba4-429c-8679-779084c34847;PILOTING2;2;1;2;1;0;10000;0;0;2;1;
f244995a-b350-404b-a664-d943bd9a25f6;BOU_REACTOR4;2;5;2;2;0;8000;0;0;57;0;1;
f464f3d6-d4c7-46a9-a8ac-0ea799451b4d;OXYGEN1;6;7;2;1;0;1000;1;0;3;1;1;
9dd8b6e0-e9a5-4c0d-833a-4b64fe6a9e58;DOOR_CONTROL1;8;1;2;1;0;1000;0;0;1;1;1;
5aaac219-7d7a-4708-a6fc-ae091d6456e5;ENGINES2;2;7;2;1;0;1400;0;0;3;1;1;
3f91f281-ebbb-409c-a4a8-f31359fd2255;HYPERDRIVE2;2;2;2;2;0;3000;0;0;57;0;1;
a99ceafe-c188-4422-ad7f-282da995b071;BOU_SHIELDS5;6;2;2;2;0;5000;10;0;58;0;1;
34241d96-6476-4785-b17b-bfc19d8d4fd9;GAT_LASER1;6;5;2;2;0;900;3;2760;58;1;29.0;8818.56;10580.16;0;
d12cabbf-34b2-409e-89ef-0d0387666989;WEAPONS_CONTROL1;7;4;2;1;0;2000;0;0;5;1;
5e77c693-b8d9-4d8a-9bc9-260cc35d8780;SENSORS1;6;1;2;1;0;1000;0;0;2;1;1;
