5568.0;10008.0;01b52895-266a-43d4-8dee-9f837560ca73
5976.0;6960.0;555c2df6-125a-4949-a6bc-0199a610e61c
6120.0;2016.0;af616229-1e9e-4ad2-8194-c464cb2f7571
12336.0;1032.0;ddbce613-0cd5-4748-ad2c-6e765103004d
3816.0;3864.0;d4e48244-468f-429a-85e9-4eedb97ab976
3528.0;3984.0;8bc370b0-7913-4727-bcd9-0c94808fc7b6
5904.0;10392.0;c6e23be6-10b2-4ab6-9f7d-bd7d7153534c
3792.0;3360.0;e129cf2a-b373-4905-8a96-35e95d8ffa4e
5664.0;12456.0;7576142b-c8b4-4e72-97d7-d28e7bba7752
4848.0;9024.0;85b37388-7e57-479d-bfbf-7216fc31b069
3720.0;5544.0;a9e5a471-feb7-4bf0-8d30-6432ada272b7
9864.0;12048.0;9c3db9dd-bf3f-4a17-a8a4-957978a2691f
10608.0;9120.0;76526b13-f44d-4dda-a1c5-b08040bf44ca
10008.0;1704.0;a62fc5f6-e2d1-4387-945b-a3b6c1b3f101
5016.0;3840.0;d9f0ac1a-693a-4837-912a-418516c46ceb
9960.0;864.0;07361be1-34df-4906-9591-b1fa9f6993d7
