117f5312-6f9a-4693-b3b1-89f84843e393;5695.111394427101;9173.822337569887;0.0;0.0;40;6;Exclusive Aero;0;none;0;0;0;
6dd966bc-c689-43da-a56d-a85e3bcb8f00;5670.338847913162;8476.653227009168;0.0;0.0;52;6;Exclusive Aero;2;none;0;0;0;
7abe207a-1958-4f89-8db6-4c67e8714438;6427.609943865428;8707.112211580194;0.0;0.0;261;6;Exclusive Aero;2;none;0;0;0;
e8681015-3344-4e2d-850c-ea28bb98ef77;6493.304073656624;8814.797738575973;0.0;0.0;243;6;Exclusive Aero;1;none;0;0;0;
35fbff9d-179c-447c-8fe3-fcd964207679;6463.520985933705;8846.794445767158;0.0;0.0;253;6;Exclusive Aero;1;none;0;0;0;
815fcc85-c18f-4dde-9723-4dda1e7ca1a7;4314.903846660234;3851.7490730387008;0.0;0.0;290;7;Awesome Chrysesis;3;none;0;0;0;
43e0d33b-bc4d-4c96-8c57-c23ed27dc7c3;4358.735856677429;4636.21441387078;0.0;0.0;60;7;Awesome Chrysesis;0;none;0;0;0;
b954a1f8-1452-48c9-9a8f-6b99a255dfb1;4170.119588564023;4433.492424112209;0.0;0.0;240;7;Awesome Chrysesis;1;none;0;0;0;
7434fd4c-5f45-43af-915f-8a0b1b88d1c1;4230.434237209966;4413.0102813865215;0.0;0.0;105;7;Awesome Chrysesis;3;none;0;0;0;
62d352f0-bfe5-47de-9bc9-1aec26402d4d;4224.764792552275;4393.296653975754;0.0;0.0;45;7;Awesome Chrysesis;2;none;0;0;0;
119f3bd3-b22f-4b6c-a06f-2d8436a83670;4713.605092510252;4387.717044984021;0.0;0.0;25;0;Awesome Chrysesis;2;none;2;0;0;
10c17b6a-6e0d-4bb8-add5-65a6ad7f2d8d;5780.632549370174;12355.890346266877;0.0;0.0;146;10;Descriptive Diapatri;0;none;0;0;0;
5d622924-a6ee-461c-8bfe-1136bce203c3;6408.418437347639;11735.964783287176;0.0;0.0;0;10;Descriptive Diapatri;2;none;0;0;0;
853f9f46-0bcc-4eba-9c28-5966da1730da;6550.808271669004;11686.137591341918;0.0;0.0;351;10;Descriptive Diapatri;3;none;0;0;0;
1a3a4ea8-e321-433f-be5b-4d0ea65d459e;6108.947562506927;12248.071416612362;0.0;0.0;310;10;Descriptive Diapatri;2;none;0;0;0;
2bea2cdd-9071-45a6-88c3-fa61ba2b9940;5833.568000925825;12007.533574650404;0.0;0.0;50;10;Descriptive Diapatri;2;none;0;0;0;
33bd822b-6a05-4118-8e67-f82f9bd7754d;5696.300887063811;11666.527004445456;0.0;0.0;214;0;Descriptive Diapatri;1;none;2;0;0;
1a91919c-2f03-44f2-8bf1-673b69c0a372;6521.274648163501;12101.359288485512;0.0;0.0;310;0;Descriptive Diapatri;4;SHIP_SYSTEM:ENGINES2:;0;0;0;
16541ffe-03a1-4c44-8784-a7aac538a0bc;5712.6290515287055;12306.138577350337;0.0;0.0;92;0;Descriptive Diapatri;4;SHIP_SYSTEM:SHIELDS1:;0;0;0;
21b57f45-3e71-4e2a-bcd8-8cd60b38b16f;2362.1126942161045;10686.213006112295;0.03154269509473366;-0.017637043714112052;45;10;Cut Cari;3;none;0;0;0;
da5095ef-6a1e-465a-a684-02d008bdfd17;1614.8512653112043;10842.06086776261;-0.024831195806124026;0.0;317;10;Cut Cari;2;none;0;0;0;
99784d7a-d019-4d22-9293-987eb1adee50;1961.155286504617;11194.345412806095;0.0;0.020696797362265106;276;10;Cut Cari;1;none;0;0;0;
43edb7df-54eb-4579-b6e0-e0b5ed2e2b1d;2371.009133857086;10747.710717518725;0.032213848319465124;-0.012997616146492983;294;10;Cut Cari;1;none;0;0;0;
d20763b9-9ec1-4f71-ac54-ef29e7d8520b;2297.924658871415;11338.23284584645;0.02670030772975937;0.03155175941230735;218;10;Cut Cari;3;none;0;0;0;
3fe3cfc5-9077-4d04-a3d6-2284def99396;2237.8216130918736;11064.911197442087;0.022166094649137078;0.010932195506042951;84;0;Cut Cari;0;none;1;0;0;
