ee4cbd52-d538-4611-9426-2d555351aecb;TELEPORT2;1;4;2;1;0;1000;2;1600;13;1;1;
aafc1418-7966-4fd2-8169-4ed713b86e2d;PILOTING1;2;7;2;1;0;5000;0;0;3;1;
61af2eb0-09ce-4e93-b42d-c585aa8da110;BOU_REACTOR4;2;5;2;2;0;8000;0;0;57;0;1;
f45d9d1a-a918-413b-821e-54b358bd9c76;OXYGEN1;4;4;2;1;0;1000;1;0;4;1;1;
fbd15154-82db-4d52-919a-ce3d3e0d9837;DOOR_CONTROL2;8;1;2;1;0;2000;0;0;1;1;1;
fd395fa3-10f5-45c2-b90d-0bd3cb04d9ab;BOU_ENGINES3;8;7;2;1;0;1800;0;0;1;1;1;
99677b63-ff6b-457c-8533-d1fc8fedc0b5;HYPERDRIVE1;2;2;2;2;0;1000;0;0;57;0;1;
d485af10-691d-4478-bc59-609b5741d984;BOU_SHIELDS3;6;2;2;2;0;3000;6;0;58;0;1;
5ee28c44-3c9c-449c-bb50-135a1192a3fd;BOU_Heavy_laser1;6;5;2;2;0;800;1;640;58;1;231.0;11256.0;5256.0;0;
7fde1e60-6eb1-4278-adfc-f44c6ce5494c;WEAPONS_CONTROL1;4;5;2;1;0;2000;0;0;3;1;
1f8cd96c-82b3-48d4-a144-9e0014ed8cbd;SENSORS2;4;3;2;1;0;2000;0;0;2;1;1;
