0b194cb0-d784-4598-8fdc-9f9aa870b75a;3063.829386425272;2502.054559469912;0.0;0.0;163;1;217-4683 station;2;none;0;0;0;
cc1786e6-9d6a-4a30-8c45-ded2ba7d5d45;2476.7603473925474;2373.707024731098;0.0;0.0;172;1;217-4683 station;0;none;0;0;0;
096b73aa-c0c9-499a-a40a-471a98a8ac22;3714.6302186144944;3360.0345363336646;0.0;0.0;306;1;Obnoxious Xirola;1;none;0;0;0;
d4d8cd50-1e2c-4370-84b2-c239aab56880;3913.402505799597;3654.898647479384;0.0;0.0;54;1;Obnoxious Xirola;1;none;0;0;0;
aa46b72d-7675-476e-bae3-a73ee1fe0721;7540.904897525797;4897.76155979858;0.0;0.0;111;1;Obnoxious Xirola;2;none;0;0;0;
bbe63c53-343e-4148-8b20-3400fd660b9b;2829.8261808852562;2482.223959732109;0.0;0.0;72;1;217-4683 station;2;none;0;0;0;
4c6d7664-a2ac-4e5f-8020-84e8457339c3;2571.6181368149764;1249.7789551869555;0.0;0.0;30;1;217-4683 station;1;none;0;0;0;
d96834a6-dfad-43f6-afb3-5b02856e0b07;6138.774056947937;4884.355448773537;0.0;0.0;301;1;Obnoxious Xirola;2;none;0;0;0;
63023a13-ccd2-4f91-8f19-f393b633a17d;7235.123450788124;4310.916881799963;0.0;0.0;0;1;Obnoxious Xirola;2;none;0;0;0;
5c501d0f-dbaf-4869-8745-f563a18f9b23;2984.7005669556656;2262.351143168957;0.0;0.0;338;1;217-4683 station;0;none;0;0;0;
