4eb36da6-0c07-44d7-bbeb-30c750015383;MEDICAL2;10;8;2;1;0;4000;2;0;2;1;
c2767401-7e02-4345-bff4-7065f6127f1d;PILOTING1;13;5;2;1;1;0;0;0;5;1;
b6ce40cb-1414-4f58-9a42-c90d31a17d3e;BOU_REACTOR4;6;13;2;2;0;3825;0;0;37;0;1;
1f8f5ced-ef2c-4275-935d-eaa74e271b9d;OXYGEN1;1;5;2;1;1;918;1;0;8;0;1;
17cf78a5-36f5-4361-9961-7adf3d9dbaa3;DOOR_CONTROL3;11;9;2;1;0;2000;0;0;3;1;1;
f9fb1ecf-daa3-4445-9f2b-60d3a23990db;BOU_ENGINES5;8;8;2;1;1;0;0;0;2;1;1;
0fbcd942-cbed-46d5-a745-1bec54a85cc8;HYPERDRIVE3;12;6;2;2;0;3000;0;0;46;0;1;
8ccceebe-465a-4012-91d6-714416a0f8eb;BOU_SHIELDS4;8;2;2;2;0;4000;8;784;38;0;1;
5288c153-2a7e-40a7-be30-fed51eda319d;BOU_Cluster_ML1;1;2;2;2;0;1000;3;1641;38;0;202.0;8616.0;1416.0;0;
b17980b0-0928-45f1-8a96-c4e98e54f439;Dual_laser2;12;3;2;2;1;0;2;0;38;0;0.0;0.0;0.0;0;
9c5f3c8b-ebfa-44d0-b5b6-9b3cf2239d5f;WEAPONS_CONTROL1;6;11;2;1;1;564;0;0;1;1;
0fa717cf-fb21-40e9-bdd6-052dbeb29d6c;SENSORS2;12;8;2;1;0;2000;0;0;6;1;1;
