5395.200000762939;8282.400000095367;bc831bf9-85a5-4eed-b061-d63f61f15ab9
5443.200002670288;8328.000001907349;4a36dd31-1d08-413b-83be-002a06e1d731
5397.600000858307;8325.600001811981;cd1c1e2e-9e69-49df-b013-fb38ed6d3d2a
5589.600008487701;8292.000000476837;62e916ce-323c-4733-b853-4d53429ae544
5450.40000295639;8277.599999904633;a9e331cd-a7bd-4cd7-be72-257f148f4190
5496.000002861023;8376.000000953674;0ac44c95-d82e-4bee-960e-96577b683565
2999.9999856948853;3573.60000371933;1f10238d-1c9e-4fe2-9da0-1ae47e31df11
3047.999987602234;3431.9999980926514;7a9c7897-1f96-40c7-aa9e-522d6b97f280
2858.399980068207;3383.9999961853027;df58bbce-db6d-4180-b051-44a33de78998
3045.5999875068665;3482.4000000953674;fedf6606-0d46-4bd1-9460-e2b5db55d74c
2995.1999855041504;3477.5999999046326;9145cd55-e59b-459c-b9b0-c022f66af792
2906.399993419647;3434.399995326996;cf7b5e3b-439b-4935-b490-da6dc207dbc3
13099.200009346008;6071.999996185303;3ef0fcbc-794a-4f6d-af14-4a7273ea2e4c
13010.400005817413;6216.000001907349;1b1f4f9d-a209-4ff8-a082-cbf0582cd1cc
13082.399999141693;6120.000000953674;49c31cb5-2e85-43ce-a454-339993f3e529
12864.0;6168.0;95f14849-b0e2-4dc1-aa4a-84275c2b1744
13104.0;6096.0;1628e7f8-aee5-40fc-8571-5ffe664101e3
13420.80000114441;6168.0;50abc07f-ef67-4a55-9e0e-6b3eeed7fa02
13365.599998950958;6170.400000095367;052d26fe-c42f-4006-81b7-e4ef8974f4bd
4963.199995040894;8901.600001811981;48dd0391-698a-43d6-8a67-2d6b70986ace
5375.999994277954;9000.000000953674;de4b06a6-3ea2-4c89-a5f3-f976f8701314
5397.600012302399;8807.999998092651;cfda88dc-5e53-49a4-92e8-3825d4c87b6d
5088.0;8856.0;122d1d03-7d6d-410c-b0aa-8dd616c9f040
5088.0;8856.0;ca1c3dce-4db5-4873-9780-a55c8385c4d5
