3040411d-50e1-49f4-92da-029c34b6d5c3;1829.2114761640437;9652.136818600276;0.0;0.0;250;9;229-6353 station;2;none;0;0;0;
dccba1fd-9d6d-4d5e-b2d8-07d95929a1ea;1523.8794259539306;9932.696082862982;0.0;0.0;0;9;229-6353 station;2;none;0;0;0;
e49a2471-54a7-4dec-9b14-30fa8b2590d2;1439.8869286803817;9566.180596090031;0.0;0.0;35;9;229-6353 station;3;none;0;0;0;
38a1f6b9-b8ea-411e-8e51-0234a4b643fd;1443.3664679708925;9584.61250405603;0.0;0.0;20;9;229-6353 station;1;none;0;0;0;
a43d3691-8a80-4856-be41-d4b29af4a51f;1678.8033487993075;9601.410909609589;0.0;0.0;110;9;229-6353 station;0;none;0;0;0;
1db64adf-626a-4340-ac15-7b0a14f919f7;2017.5407871953375;10146.126442144612;0.0;0.0;110;0;229-6353 station;1;none;2;0;0;
fd19f4f0-2b90-433d-bdfd-784d3004bcdb;1283.2148217266279;9894.458855910894;0.0;0.0;60;11;237-4019 station;3;none;0;0;0;
7fed3fdd-7247-472b-8bce-a863425a4260;469.25300079853884;9373.858880145792;0.0;0.0;261;11;237-4019 station;0;none;0;0;0;
9d48089b-5aed-4ca1-9e49-3ce3e99cd949;1080.2294499592188;9428.093460931543;0.0;0.0;129;11;237-4019 station;1;none;0;0;0;
2713d559-46cf-48c7-ac2d-784df6c06c2d;1272.785050415507;9110.46955153281;0.0;0.0;84;11;237-4019 station;1;none;0;0;0;
cac1b8e9-5c6b-4dde-a53d-ed96b4ae0cf9;1054.6832807675905;9340.390310411938;0.0;0.0;18;11;237-4019 station;0;none;0;0;0;
752c31b6-1379-4097-94c5-b21b773e20b3;1094.8730570919495;9801.352620491778;0.0;0.0;58;0;237-4019 station;2;none;2;0;0;
b57eeda0-aa95-4111-823e-f661572ad223;9328.874072435045;10787.699747250192;0.0;0.0;357;5;213-1819 station;0;none;0;0;0;
